,0
0,uc011eft.1
1,uc004eak.1
2,uc001wpa.2
3,uc003aqm.2
4,uc002zor.1
5,uc001okv.1
6,uc010fnp.2
7,uc002zmt.1
8,uc002vpv.2
9,uc002stx.1
10,uc011lmo.1
11,uc003htu.2
12,uc010xgg.1
13,uc001njr.2
14,uc010qeo.1
15,uc001bmu.1
16,uc004bzu.2
17,uc003jmp.2
18,uc002ipy.2
19,uc002pyz.3
20,uc010xdn.1
21,uc003eox.2
22,uc009zyi.2
23,uc003piq.2
24,uc011aju.1
25,uc003bxd.2
26,uc002drz.2
27,uc003yes.2
28,uc001bwy.1
29,uc004aim.1
30,uc002lac.1
31,uc010dsu.2
32,uc002ugz.3
33,uc001dgg.2
34,uc002mrg.1
35,uc001seb.3
36,uc002cni.2
37,uc004feu.2
38,uc009yje.2
39,uc010zcv.1
40,uc002eev.3
41,uc001jry.2
42,uc010kcl.2
43,uc002npl.2
44,uc009yuj.1
45,uc003gvq.2
46,uc001fqp.1
47,uc002adp.2
48,uc002hsp.2
49,uc011aeh.1
50,uc001btv.2
51,uc001nwg.2
52,uc011eah.1
53,uc001pwe.2
54,uc010qng.1
55,uc002cxh.1
56,uc002gls.1
57,uc001uzw.2
58,uc002gia.1
59,uc010twc.1
60,uc001ebg.3
61,uc003egm.2
62,uc002vmd.3
63,uc004cbs.1
64,uc010gkn.2
65,uc003utk.2
66,uc002ckd.2
67,uc003uom.2
68,uc001qxz.3
69,uc001joa.2
70,uc010wzh.1
71,uc002owm.2
72,uc009zcm.1
73,uc002odm.1
74,uc001oqp.2
75,uc010otr.1
76,uc010try.1
77,uc003gig.2
78,uc003fjk.2
79,uc001tqi.2
80,uc011cdy.1
81,uc010vii.1
82,uc010nyu.1
83,uc011jvx.1
84,uc004eva.1
85,uc010las.1
86,uc001qxg.2
87,uc002shh.2
88,uc003wxm.2
89,uc001jth.2
90,uc002hrr.1
91,uc001nfw.1
92,uc002ugb.2
93,uc002eks.1
94,uc010mhw.2
95,uc002deq.2
96,uc001roj.2
97,uc010fyv.2
98,uc001vrg.2
99,uc003nnz.3
100,uc011kjc.1
101,uc001pwq.2
102,uc001bzz.2
103,uc003smk.3
104,uc010yjf.1
105,uc009ylq.2
106,uc003agm.2
107,uc002xta.1
108,uc001dpb.2
109,uc009yfk.2
110,uc002fun.3
111,uc002jlt.1
112,uc010udn.1
113,uc002qaa.3
114,uc002eqf.2
